Rabat,24.04,83.0,2025-08-08T18:41:22.111223
Tangier,24.64,78.0,2025-08-08T18:41:22.256879
Agadir,35.25,33.0,2025-08-08T18:41:22.405864
Marrakesh,40.04,17.0,2025-08-08T18:41:22.552546
