Rabat,24.04,83.0,2025-08-08T18:50:32.859112
Tangier,24.64,78.0,2025-08-08T18:50:32.995957
Agadir,35.25,33.0,2025-08-08T18:50:33.122468
Marrakesh,39.04,19.0,2025-08-08T18:50:33.257801
