Rabat,24.04,83.0,2025-08-08T18:48:02.604446
Tangier,24.64,78.0,2025-08-08T18:48:02.754149
Agadir,35.25,33.0,2025-08-08T18:48:02.904932
Marrakesh,40.04,17.0,2025-08-08T18:48:03.049051
