Rabat,24.04,83.0,2025-08-08T18:46:58.133017
Tangier,24.64,78.0,2025-08-08T18:46:58.277676
Agadir,35.25,33.0,2025-08-08T18:46:58.425696
Marrakesh,40.04,17.0,2025-08-08T18:46:58.572173
