Rabat,24.04,83.0,2025-08-08T18:49:28.568755
Tangier,24.64,78.0,2025-08-08T18:49:28.714810
Agadir,35.25,33.0,2025-08-08T18:49:28.868337
Marrakesh,39.04,19.0,2025-08-08T18:49:29.015897
