Rabat,24.04,83.0,2025-08-08T18:47:41.100227
Tangier,24.64,78.0,2025-08-08T18:47:41.252722
Agadir,35.25,33.0,2025-08-08T18:47:41.400739
Marrakesh,40.04,17.0,2025-08-08T18:47:41.553216
