Rabat,24.04,83.0,2025-08-08T18:51:36.913000
Tangier,24.64,78.0,2025-08-08T18:51:37.043147
Agadir,35.25,33.0,2025-08-08T18:51:37.173577
Marrakesh,39.04,19.0,2025-08-08T18:51:37.307510
