Rabat,24.04,83.0,2025-08-08T18:49:07.094337
Tangier,24.64,78.0,2025-08-08T18:49:07.239006
Agadir,35.25,33.0,2025-08-08T18:49:07.385055
Marrakesh,39.04,19.0,2025-08-08T18:49:07.530693
