Rabat,24.04,83.0,2025-08-08T18:48:56.325254
Tangier,24.64,78.0,2025-08-08T18:48:56.467422
Agadir,35.25,33.0,2025-08-08T18:48:56.611098
Marrakesh,39.04,19.0,2025-08-08T18:48:56.757160
