Rabat,24.04,83.0,2025-08-08T18:48:24.078989
Tangier,24.64,78.0,2025-08-08T18:48:24.222704
Agadir,35.25,33.0,2025-08-08T18:48:24.371707
Marrakesh,40.04,17.0,2025-08-08T18:48:24.520695
