Casablanca,25.19,73.0,2025-08-08T18:38:08.726180
Rabat,24.04,83.0,2025-08-08T18:38:08.856618
Tangier,24.64,78.0,2025-08-08T18:38:08.987100
Agadir,35.25,33.0,2025-08-08T18:38:09.123970
Marrakesh,40.04,17.0,2025-08-08T18:38:09.260252
