Rabat,24.04,83.0,2025-08-08T18:47:30.367867
Tangier,24.64,78.0,2025-08-08T18:47:30.514019
Agadir,35.25,33.0,2025-08-08T18:47:30.658678
Marrakesh,40.04,17.0,2025-08-08T18:47:30.810706
