Rabat,24.04,83.0,2025-08-08T18:42:49.383628
Tangier,24.64,78.0,2025-08-08T18:42:49.594973
Agadir,35.25,33.0,2025-08-08T18:42:49.772965
Marrakesh,40.04,17.0,2025-08-08T18:42:49.956705
