Rabat,24.04,83.0,2025-08-08T18:39:23.964826
Tangier,24.64,78.0,2025-08-08T18:39:24.109905
Agadir,35.25,33.0,2025-08-08T18:39:24.258459
Marrakesh,40.04,17.0,2025-08-08T18:39:24.415631
