Rabat,24.04,83.0,2025-08-08T18:44:27.766778
Tangier,24.64,78.0,2025-08-08T18:44:27.910457
Agadir,35.25,33.0,2025-08-08T18:44:28.056508
Marrakesh,40.04,17.0,2025-08-08T18:44:28.198007
