Rabat,24.04,83.0,2025-08-08T18:39:13.226029
Tangier,24.64,78.0,2025-08-08T18:39:13.378911
Agadir,35.25,33.0,2025-08-08T18:39:13.525610
Marrakesh,40.04,17.0,2025-08-08T18:39:13.672696
